2016-10-13,15:59,PECO,0646900608,2016,GS,101,31.3982
2016-10-13,15:59,PECO,0651600308,2015,HT,151,228.036
2016-10-13,15:59,PECO,0651600308,2016,HT,151,231.327
2016-10-13,15:59,PECO,0663012084,2016,GS,101,58.2565
2016-10-13,15:59,PECO,0663501009,2016,PD,157,89.2895
2016-10-13,15:59,PECO,0673600302,2016,GS,101,29.9141
2016-10-13,15:59,PECO,0673900906,2016,HT,151,51.4958
2016-10-13,15:59,PECO,0673910006,2015,GS,101,1.37449
2016-10-13,15:59,PECO,0673910006,2016,GS,101,1.27374
2016-10-13,15:59,PECO,0675501502,2015,GS,101,17.928
2016-10-13,15:59,PECO,0675501502,2016,GS,101,18.5455
2016-10-13,15:59,PECO,0678784015,2016,GS,101,13.8368
2016-10-13,15:59,PECO,0679032047,2016,GS,101,188.848
2016-10-13,15:59,PECO,0683855012,2016,GS,101,22.8317
2016-10-13,15:59,PECO,0696171043,2016,GS,101,13.0878
2016-10-13,15:59,PECO,0709200709,2016,GS,101,1.47258
2016-10-13,15:59,PECO,0719134022,2016,GS,101,52.9647
2016-10-13,15:59,PECO,0723158165,2016,GS,101,54.6651
2016-10-13,15:59,PECO,0725700504,2016,HT,151,491.414
2016-10-13,15:59,PECO,0729801808,2016,GS,101,94.6913
2016-10-13,15:59,PECO,0735104015,2016,GS,101,0.0474554
2016-10-13,15:59,PECO,0737701802,2016,GS,101,7.73708
2016-10-13,15:59,PECO,0738099020,2015,HT,151,281.433
2016-10-13,15:59,PECO,0738099020,2016,HT,151,280.81
2016-10-13,15:59,PECO,0754202204,2016,GS,101,1.30794
2016-10-13,15:59,PECO,0756300807,2016,GS,101,87.5549
2016-10-13,15:59,PECO,0757501802,2015,GS,101,11.2391
2016-10-13,15:59,PECO,0757501802,2016,GS,101,9.37165
2016-10-13,15:59,PECO,0758301802,2016,GS,101,56.6939
2016-10-13,15:59,PECO,0758401516,2015,GS,101,0.102838
2016-10-13,15:59,PECO,0758401516,2016,GS,101,0.114555
2016-10-13,15:59,PECO,0759135110,2016,GS,101,46.2804
2016-10-13,15:59,PECO,0760210017,2016,GS,101,5.02389
2016-10-13,15:59,PECO,0762200904,2015,GS,101,0.715835
2016-10-13,15:59,PECO,0762200904,2016,GS,101,0.957425
2016-10-13,15:59,PECO,0762800702,2016,GS,101,49.786
2016-10-13,15:59,PECO,0763801905,2015,GS,101,5.10808
2016-10-13,15:59,PECO,0763801905,2016,GS,101,3.80983
2016-10-13,15:59,PECO,0767074019,2016,GS,101,2.98993
2016-10-13,15:59,PECO,0772701603,2016,GS,101,176.511
2016-10-13,15:59,PECO,0785015027,2016,GS,101,9.42786
2016-10-13,15:59,PECO,0789700706,2016,GS,101,24.8735
2016-10-13,15:59,PECO,0791827006,2016,GS,101,65.6357
2016-10-13,15:59,PECO,0793501200,2016,GS,101,25.1272
2016-10-13,15:59,PECO,0793701707,2016,GS,101,92.9375
2016-10-13,15:59,PECO,0802501600,2016,GS,101,13.6807
2016-10-13,15:59,PECO,0802755059,2016,GS,101,205.412
2016-10-13,15:59,PECO,0805308016,2016,GS,101,37.2618
2016-10-13,15:59,PECO,0807900900,2016,GS,101,0.407108
2016-10-13,15:59,PECO,0828017054,2016,GS,101,145.227
2016-10-13,15:59,PECO,0829392001,2016,GS,101,30.521
2016-10-13,15:59,PECO,0833129025,2016,GS,101,14.6956
2016-10-13,15:59,PECO,0833600507,2015,GS,101,21.9939
2016-10-13,15:59,PECO,0833600507,2016,GS,101,22.7102
2016-10-13,15:59,PECO,0836900703,2016,GS,101,3.59882
2016-10-13,15:59,PECO,0846001201,2015,GS,101,522.185
2016-10-13,15:59,PECO,0846001201,2016,GS,101,541.973
2016-10-13,15:59,PECO,0856206061,2015,GS,101,19.9579
2016-10-13,15:59,PECO,0856206061,2016,GS,101,18.6639
2016-10-13,15:59,PECO,0869101202,2016,GS,101,0.443559
2016-10-13,15:59,PECO,0871901601,2015,GS,101,8.63763
2016-10-13,15:59,PECO,0871901601,2016,GS,101,9.09141
2016-10-13,15:59,PECO,0882100509,2016,GS,101,30.3493
2016-10-13,15:59,PECO,0883001008,2016,GS,101,55.7471
2016-10-13,15:59,PECO,0895400107,2016,GS,101,1.43795
2016-10-13,15:59,PECO,0896400301,2016,GS,101,41.1829
2016-10-13,15:59,PECO,0929800707,2016,GS,101,2.85615
2016-10-13,15:59,PECO,0935600500,2016,GS,101,0.328867
2016-10-13,15:59,PECO,0939000303,2016,GS,101,0.331001
2016-10-13,15:59,PECO,0942700603,2016,PD,157,107.39
2016-10-13,15:59,PECO,0942900601,2016,GS,101,4.10793
2016-10-13,15:59,PECO,0943900404,2015,GS,101,0.460158
2016-10-13,15:59,PECO,0943900404,2016,GS,101,0.42297
2016-10-13,15:59,PECO,0944700707,2016,GS,101,17.764
2016-10-13,15:59,PECO,0947601513,2016,GS,101,33.3739
2016-10-13,15:59,PECO,0961600105,2016,GS,101,38.7574
2016-10-13,15:59,PECO,0964800704,2015,HT,151,537.675
2016-10-13,15:59,PECO,0966009049,2016,GS,101,26.6245
2016-10-13,15:59,PECO,0968301406,2016,GS,101,28.9683
2016-10-13,15:59,PECO,0968826002,2016,GS,101,266.156
2016-10-13,15:59,PECO,0969007109,2016,GS,101,287.176
2016-10-13,15:59,PECO,0973141061,2015,HT,151,718.526
2016-10-13,15:59,PECO,0973300309,2015,HT,151,369.251
2016-10-13,15:59,PECO,0973300309,2016,HT,151,322.247
2016-10-13,15:59,PECO,0975028105,2016,GS,101,88.1947
2016-10-13,15:59,PECO,0987979000,2015,GS,101,11.5771
2016-10-13,15:59,PECO,0987979000,2016,GS,101,13.3278
2016-10-13,15:59,PECO,0992701304,2016,GS,101,10.9365
2016-10-13,15:59,PECO,0992865013,2016,GS,101,20.993
2016-10-13,15:59,PECO,1011000505,2016,GS,101,156.427
2016-10-13,15:59,PECO,1011149260,2016,GS,101,13.342
2016-10-13,15:59,PECO,1011900301,2016,GS,101,130.605
2016-10-13,15:59,PECO,1012366032,2016,GS,101,38.4193
2016-10-13,15:59,PECO,1014085012,2016,GS,101,8.9308
2016-10-13,15:59,PECO,1015595026,2016,GS,101,132.175
2016-10-13,15:59,PECO,1022801200,2016,GS,101,1.0974
2016-10-13,15:59,PECO,1038101409,2016,GS,101,0.288061
2016-10-13,15:59,PECO,1039300601,2015,HT,151,534.821
2016-10-13,15:59,PECO,1039300601,2016,HT,151,540.687
2016-10-13,15:59,PECO,1041500106,2016,GS,101,95.7067
2016-10-13,15:59,PECO,1065926008,2015,GS,101,1.13104
2016-10-13,15:59,PECO,1065926008,2016,GS,101,0.36797
2016-10-13,15:59,PECO,1068032021,2016,GS,101,89.404
2016-10-13,15:59,PECO,1068048010,2016,GS,101,403.833
2016-10-13,15:59,PECO,1068114028,2016,GS,101,5.9556
2016-10-13,15:59,PECO,1069790013,2016,GS,101,5.51477
2016-10-13,15:59,PECO,1071149053,2015,HT,151,1480.05
2016-10-13,15:59,PECO,1071149053,2016,HT,151,1560.72
2016-10-13,15:59,PECO,1072701509,2016,GS,101,2.43876
2016-10-13,15:59,PECO,1084316031,2016,GS,101,6.09124
2016-10-13,15:59,PECO,1093501909,2016,GS,101,10.5382
2016-10-13,15:59,PECO,1098941015,2016,GS,101,98.3615
2016-10-13,15:59,PECO,1099800502,2016,GS,101,120.397
2016-10-13,15:59,PECO,1104600307,2016,GS,101,25.0208
2016-10-13,15:59,PECO,1111430035,2016,GS,101,4.66475
2016-10-13,15:59,PECO,1124800303,2016,GS,101,9.72428
2016-10-13,15:59,PECO,1129500902,2015,GS,101,688.975
2016-10-13,15:59,PECO,1129500902,2016,GS,101,677.1
2016-10-13,15:59,PECO,1135788092,2015,GS,101,10.3049
2016-10-13,15:59,PECO,1135788092,2016,GS,101,8.06978
2016-10-13,15:59,PECO,1137001703,2015,GS,101,12.5132
2016-10-13,15:59,PECO,1148201209,2016,GS,101,0.100541
2016-10-13,15:59,PECO,1155600700,2015,GS,101,907.67
2016-10-13,15:59,PECO,1155600700,2016,GS,101,842.368
2016-10-13,15:59,PECO,1156201202,2015,HT,151,863.021
2016-10-13,15:59,PECO,1156201202,2016,HT,151,744.166
2016-10-13,15:59,PECO,1187811008,2016,GS,101,17.0161
2016-10-13,15:59,PECO,1193590029,2016,GS,101,37.9113
2016-10-13,15:59,PECO,1202212012,2015,GS,101,6.60201
2016-10-13,15:59,PECO,1202212012,2016,GS,101,6.45481
2016-10-13,15:59,PECO,1202900805,2016,GS,101,1.95258
2016-10-13,15:59,PECO,1206300508,2016,HT,151,738.781
2016-10-13,15:59,PECO,1207000509,2016,GS,101,99.0291
2016-10-13,15:59,PECO,1215035136,2016,GS,101,18.8566
2016-10-13,15:59,PECO,1224827008,2016,GS,101,11.4491
2016-10-13,15:59,PECO,1227800108,2016,GS,101,15.7768
2016-10-13,15:59,PECO,1238500901,2016,GS,101,7.41183
2016-10-13,15:59,PECO,1239301107,2016,GS,101,0.705474
2016-10-13,15:59,PECO,1243077108,2016,GS,101,44.4538
2016-10-13,15:59,PECO,1251801508,2016,GS,101,3.58234
2016-10-13,15:59,PECO,1251900401,2016,GS,101,8.6448
2016-10-13,15:59,PECO,1266901505,2016,GS,101,6.42233
2016-10-13,15:59,PECO,1275401609,2016,GS,101,4.0221
2016-10-13,15:59,PECO,1278301702,2016,GS,101,62.9723
2016-10-13,15:59,PECO,1291000709,2016,GS,101,4.51236
2016-10-13,15:59,PECO,1292401310,2016,GS,101,12.9199
2016-10-13,15:59,PECO,1298053041,2016,GS,101,74.6151
2016-10-13,15:59,PECO,1308171067,2015,HT,151,123.317
2016-10-13,15:59,PECO,1308171067,2016,HT,151,130.818
2016-10-13,15:59,PECO,1321027008,2015,HT,151,368.724
2016-10-13,15:59,PECO,1321027008,2016,HT,151,372.081
2016-10-13,15:59,PECO,1324600105,2016,GS,101,147.731
2016-10-13,15:59,PECO,1328400607,2015,GS,101,1.05079
2016-10-13,15:59,PECO,1328400607,2016,GS,101,2.10045
2016-10-13,15:59,PECO,1332301903,2016,GS,101,0.87189
2016-10-13,15:59,PECO,1333701603,2015,GS,101,8.98439
2016-10-13,15:59,PECO,1343117038,2016,GS,101,0.718418
2016-10-13,15:59,PECO,1351000701,2016,GS,101,7.29015
2016-10-13,15:59,PECO,1358700308,2015,GS,101,6.49432
2016-10-13,15:59,PECO,1363034094,2015,HT,151,501.225
2016-10-13,15:59,PECO,1363034094,2016,HT,151,504.165
2016-10-13,15:59,PECO,1364401709,2016,GS,101,0.393169
2016-10-13,15:59,PECO,1377137106,2015,GS,101,17.7601
2016-10-13,15:59,PECO,1377137106,2016,GS,101,21.5669
2016-10-13,15:59,PECO,1377656044,2016,GS,101,3.93986
2016-10-13,15:59,PECO,1378600209,2016,GS,101,41.4045
2016-10-13,15:59,PECO,1378820020,2016,GS,101,198.805
2016-10-13,15:59,PECO,1379336063,2016,GS,101,1.31668
2016-10-13,15:59,PECO,1382201703,2016,GS,101,0.313602
2016-10-13,15:59,PECO,1382701708,2016,GS,101,41.8181
2016-10-13,15:59,PECO,1384300807,2016,GS,101,123.072
2016-10-13,15:59,PECO,1385501204,2016,GS,101,8.81377
2016-10-13,15:59,PECO,1389900702,2016,GS,101,22.473
2016-10-13,15:59,PECO,1392429025,2016,HT,151,253.795
2016-10-13,15:59,PECO,1393089098,2016,GS,101,5.53911
2016-10-13,15:59,PECO,1403153070,2016,GS,101,23.2844
2016-10-13,15:59,PECO,1405901206,2016,GS,101,1.49271
2016-10-13,15:59,PECO,1407138079,2016,GS,101,110.887
2016-10-13,15:59,PECO,1411901017,2016,GS,101,13.1007
2016-10-13,15:59,PECO,1412527015,2016,GS,101,118.178
2016-10-13,15:59,PECO,1419900903,2016,GS,101,10.5818
2016-10-13,15:59,PECO,1423462025,2016,HT,151,918.855
2016-10-13,15:59,PECO,1445871028,2016,GS,101,4.10701
2016-10-13,15:59,PECO,1447700602,2016,GS,101,1.96244
2016-10-13,15:59,PECO,1448201301,2016,GS,101,1.49555
2016-10-13,15:59,PECO,1456000405,2016,GS,101,17.3163
2016-10-13,15:59,PECO,1457001108,2016,GS,101,3.59221
2016-10-13,15:59,PECO,1457284026,2015,GS,101,56.8467
2016-10-13,15:59,PECO,1457284026,2016,GS,101,142.2
2016-10-13,15:59,PECO,1458901606,2016,GS,101,1.26678
2016-10-13,15:59,PECO,1486794013,2015,GS,101,1.31977
2016-10-13,15:59,PECO,1486794013,2016,GS,101,1.28817
2016-10-13,15:59,PECO,1503170037,2016,GS,101,10.8563
2016-10-13,15:59,PECO,1504001802,2016,GS,101,5.6561
2016-10-13,15:59,PECO,1506101209,2016,GS,101,13.0311
2016-10-13,15:59,PECO,1515861034,2015,GS,101,488.298
2016-10-13,15:59,PECO,1515900203,2016,GS,101,89.3842
2016-10-13,15:59,PECO,1539052055,2016,GS,101,40.5065
2016-10-13,15:59,PECO,1539700802,2016,GS,101,13.409
2016-10-13,15:59,PECO,1548001104,2016,GS,101,9.15355
2016-10-13,15:59,PECO,1555101509,2015,GS,101,20.3665
2016-10-13,15:59,PECO,1555101509,2016,GS,101,18.4715
2016-10-13,15:59,PECO,1556719004,2016,GS,101,22.8315
2016-10-13,15:59,PECO,1573700909,2016,GS,101,12.903
2016-10-13,15:59,PECO,1575062011,2016,GS,101,20.7098
2016-10-13,15:59,PECO,1578023034,2016,GS,101,16.7778
2016-10-13,15:59,PECO,1581000204,2015,HT,151,818.79
2016-10-13,15:59,PECO,1583579052,2016,GS,Null,0.
2016-10-13,15:59,PECO,1583801407,2016,PD,157,120.152
2016-10-13,15:59,PECO,1588501203,2016,GS,101,117.58
2016-10-13,15:59,PECO,1590552016,2016,GS,101,21.0058
2016-10-13,15:59,PECO,1610802005,2016,GS,101,10.3462
2016-10-13,15:59,PECO,1623012207,2016,GS,101,21.8783
2016-10-13,15:59,PECO,1629800409,2016,GS,101,1.37136
2016-10-13,15:59,PECO,1630435014,2016,GS,101,36.0407
2016-10-13,15:59,PECO,1630700809,2016,GS,101,164.811
2016-10-13,15:59,PECO,1630901209,2016,GS,101,24.1142
2016-10-13,15:59,PECO,1647023033,2016,GS,101,17.9316
2016-10-13,15:59,PECO,1668200207,2015,GS,101,1.51579
2016-10-13,15:59,PECO,1674901001,2016,GS,101,22.7615
2016-10-13,15:59,PECO,1686223013,2016,GS,101,37.433
2016-10-13,15:59,PECO,1687600506,2015,GS,101,1.49149
2016-10-13,15:59,PECO,1687600506,2016,GS,101,2.51784
2016-10-13,15:59,PECO,1687700202,2016,GS,101,30.6179
2016-10-13,15:59,PECO,1688001607,2015,GS,Null,0.
2016-10-13,15:59,PECO,1688001607,2016,GS,Null,0.
2016-10-13,15:59,PECO,1688300703,2016,GS,101,1.38699
2016-10-13,15:59,PECO,1688400800,2016,GS,101,27.2129
2016-10-13,15:59,PECO,1693800405,2016,HT,151,420.347
2016-10-13,15:59,PECO,1703001203,2016,GS,101,1.18998
2016-10-13,15:59,PECO,1711591053,2016,GS,101,4.74377
2016-10-13,15:59,PECO,1715501104,2016,GS,101,204.874
2016-10-13,15:59,PECO,1718700900,2016,GS,101,122.946
2016-10-13,15:59,PECO,1719401303,2015,HT,151,397.923
2016-10-13,15:59,PECO,1719401303,2016,HT,151,399.738
2016-10-13,15:59,PECO,1723501705,2016,GS,101,40.3719
2016-10-13,15:59,PECO,1730461052,2016,GS,101,9.59275
2016-10-13,15:59,PECO,1732827012,2015,GS,101,7.07545
2016-10-13,15:59,PECO,1732827012,2016,GS,101,7.34345
2016-10-13,15:59,PECO,1733855029,2016,GS,101,0.727272
2016-10-13,15:59,PECO,1757101501,2015,HT,151,733.022
2016-10-13,15:59,PECO,1757701300,2016,GS,101,10.572
2016-10-13,15:59,PECO,1764741005,2016,GS,101,171.395
2016-10-13,15:59,PECO,1766200806,2016,GS,101,1.41777
2016-10-13,15:59,PECO,1780160028,2016,GS,101,12.0141
2016-10-13,15:59,PECO,1781678038,2016,GS,101,6.84714
2016-10-13,15:59,PECO,1803100906,2016,GS,101,7.01596
2016-10-13,15:59,PECO,1803901603,2016,GS,101,33.9194
2016-10-13,15:59,PECO,1808100308,2016,GS,101,15.6381
2016-10-13,15:59,PECO,1810501808,2016,GS,101,25.9386
2016-10-13,15:59,PECO,1811400700,2016,GS,101,91.0834
2016-10-13,15:59,PECO,1811873016,2016,GS,101,7.7537
2016-10-13,15:59,PECO,1812563019,2016,GS,101,73.0872
2016-10-13,15:59,PECO,1813219029,2016,GS,101,2.01712
2016-10-13,15:59,PECO,1814795055,2016,GS,101,29.3061
2016-10-13,15:59,PECO,1817701801,2016,GS,101,17.5245
2016-10-13,15:59,PECO,1821901909,2016,GS,101,0.274634
2016-10-13,15:59,PECO,1831089001,2016,GS,101,52.4949
2016-10-13,15:59,PECO,1833168032,2016,GS,101,133.106
2016-10-13,15:59,PECO,1840502109,2016,GS,101,89.0575
2016-10-13,15:59,PECO,1862901306,2016,GS,101,0.263065
2016-10-13,15:59,PECO,1864200505,2016,GS,101,3.02615
2016-10-13,15:59,PECO,1865082105,2016,GS,101,22.3377
2016-10-13,15:59,PECO,1866500703,2016,GS,101,26.2218
2016-10-13,15:59,PECO,1872401809,2015,GS,101,3.15745
2016-10-13,15:59,PECO,1872401809,2016,GS,101,2.81796
2016-10-13,15:59,PECO,1876600809,2015,PD,157,470.763
2016-10-13,15:59,PECO,1876600809,2016,PD,157,481.544
2016-10-13,15:59,PECO,1883200809,2016,GS,101,38.2686
2016-10-13,15:59,PECO,1885800407,2015,GS,101,36.0452
2016-10-13,15:59,PECO,1885800407,2016,GS,101,39.6499
2016-10-13,15:59,PECO,1893081145,2016,GS,Null,0.
2016-10-13,15:59,PECO,1896602119,2016,GS,101,36.9646
2016-10-13,15:59,PECO,1897500600,2016,GS,101,31.6016
2016-10-13,15:59,PECO,1901500101,2016,GS,101,159.625
