RunDate,RunTime,PremiseId,Year,RateClass,Strata,RecipeICap
2016-09-29,14:18,4559143005,2014,GS1,GS1,0.
2016-09-29,14:18,4559143005,2015,GS1,GS1,0.809246
2016-09-29,14:18,3132019001,2014,GS1,GS1,0.
2016-09-29,14:18,3132019001,2015,GS1,GS1,0.
2016-09-29,14:18,3235105015,2014,GS1,GS1,0.
2016-09-29,14:18,3235105015,2015,GS1,GS1,1.95154
2016-09-29,14:18,6383107011,2014,L4L,L4L,0.
2016-09-29,14:18,6383107011,2015,L4L,L4L,0.
2016-09-29,14:18,3252007045,2014,GS3,GS3,0.
2016-09-29,14:18,3152007025,2014,GS1,GS1,0.
2016-09-29,14:18,4042093009,2014,GS1,GS1,0.
2016-09-29,14:18,4042093009,2015,GS1,GS1,7.24495
2016-09-29,14:18,0852019008,2014,GS1,GS1,0.
2016-09-29,14:18,0852019008,2015,GS1,GS1,0.
2016-09-29,14:18,7457129062,2014,GH2,GH2,0.
2016-09-29,14:18,7457129062,2015,GH2,GH2,24.6776
2016-09-29,14:18,1658001061,2014,GS1,GS1,0.
2016-09-29,14:18,1658001061,2015,GS1,GS1,6.08279
2016-09-29,14:18,0018680003,2014,GS1,GS1,0.
2016-09-29,14:18,0018680003,2015,GS1,GS1,2.74284
2016-09-29,14:18,4292019002,2014,GS1,GS1,0.
2016-09-29,14:18,4292019002,2015,GS1,GS1,0.0128106
2016-09-29,14:18,9232020002,2014,GS1,GS1,0.
2016-09-29,14:18,9232020002,2015,GS1,GS1,0.
2016-09-29,14:18,0950100026,2014,GS3,GS3,0.
2016-09-29,14:18,0950100026,2015,GS3,GS3,15.2982
2016-09-29,14:18,4406032204,2014,GS1,GS1,0.
2016-09-29,14:18,4406032204,2015,GS1,GS1,17.0078
2016-09-29,14:18,3332019005,2014,GS1,GS1,0.
2016-09-29,14:18,3332019005,2015,GS1,GS1,0.
2016-09-29,14:18,9092020006,2014,GS1,GS1,0.
2016-09-29,14:18,9092020006,2015,GS1,GS1,0.
2016-09-29,14:18,0832019002,2014,GS1,GS1,0.
2016-09-29,14:18,0832019002,2015,GS1,GS1,7.4484
2016-09-29,14:18,1552019003,2014,GS1,GS1,0.
2016-09-29,14:18,1552019003,2015,GS1,GS1,0.
2016-09-29,14:18,3092007016,2014,GS3,GS3,0.
2016-09-29,14:18,4892019004,2014,GS1,GS1,0.
2016-09-29,14:18,4892019004,2015,GS1,GS1,0.
2016-09-29,14:18,6518119014,2014,GS1,GS1,0.
2016-09-29,14:18,6518119014,2015,GS1,GS1,0.
2016-09-29,14:18,1558115031,2014,GS1,GS1,0.
2016-09-29,14:18,1558115031,2015,GS1,GS1,0.00405422
2016-09-29,14:18,6498119007,2014,GS1,GS1,0.
2016-09-29,14:18,6498119007,2015,GS1,GS1,1.16252
2016-09-29,14:18,1578115019,2014,GS1,GS1,0.
2016-09-29,14:18,1578115019,2015,GS1,GS1,14.6823
2016-09-29,14:18,9640056158,2014,GS3,GS3,0.
2016-09-29,14:18,3517464017,2014,GS3,GS3,0.
2016-09-29,14:18,9645071155,2014,GS1,GS1,0.
2016-09-29,14:18,6923000002,2014,GS1,GS1,0.
2016-09-29,14:18,9367046007,2015,GS1,GS1,13.1377
2016-09-29,14:18,1380183005,2015,GS1,GS1,0.33166
2016-09-29,14:18,0030093004,2014,GH2,GH2,0.
2016-09-29,14:18,0030093004,2015,GH2,GH2,0.462893
2016-09-29,14:18,9990093009,2014,GS1,GS1,0.
2016-09-29,14:18,9990093009,2015,GS1,GS1,1.58984
2016-09-29,14:18,3748017051,2015,GS3,GS3,18.4124
2016-09-29,14:18,0257073000,2014,GS1,GS1,0.
2016-09-29,14:18,0257073000,2015,GS1,GS1,9.71011
2016-09-29,14:18,6493137005,2014,GS1,GS1,0.
2016-09-29,14:18,0382120005,2014,GS3,GS3,0.
2016-09-29,14:18,9853057001,2014,GS3,GS3,0.
2016-09-29,14:18,9853057001,2015,GS3,GS3,56.0169
2016-09-29,14:18,8593108213,2014,GS1,GS1,0.
2016-09-29,14:18,8593108213,2015,GS1,GS1,4.92025
2016-09-29,14:18,6092099008,2014,GS1,GS1,0.
2016-09-29,14:18,6092099008,2015,GS1,GS1,2.79455
2016-09-29,14:18,8395024056,2014,GS3,GS3,0.
2016-09-29,14:18,8395024056,2015,GS3,GS3,4.23347
2016-09-29,14:18,8217056041,2015,GS1,GS1,8.63898
2016-09-29,14:18,2513445097,2015,GS1,GS1,10.2839
2016-09-29,14:18,1518081001,2014,GS1,GS1,0.
2016-09-29,14:18,1518081001,2015,GS1,GS1,1.86352
2016-09-29,14:18,1538081007,2014,GS1,GS1,0.
2016-09-29,14:18,1538081007,2015,GS1,GS1,3.41586
2016-09-29,14:18,5429042003,2014,GS3,GS3,0.
2016-09-29,14:18,5429042003,2015,GS3,GS3,49.2816
2016-09-29,14:18,6803110005,2014,GS3,GS3,0.
2016-09-29,14:18,6803110005,2015,GS3,GS3,36.5384
2016-09-29,14:18,6823110001,2014,GS1,GS1,0.
2016-09-29,14:18,6823110001,2015,GS1,GS1,18.016
2016-09-29,14:18,5557874026,2014,GS3,GS3,0.
2016-09-29,14:18,9500181027,2014,GS3,GS3,0.
2016-09-29,14:18,2050623519,2014,GS3,GS3,0.
2016-09-29,14:18,2050623519,2015,GS3,GS3,117.616
2016-09-29,14:18,4382107006,2014,GS3,GS3,0.
2016-09-29,14:18,4382107006,2015,GS3,GS3,467.504
2016-09-29,14:18,9642098029,2014,GS3,GS3,0.
2016-09-29,14:18,9642098029,2015,GS3,GS3,156.884
2016-09-29,14:18,0967623294,2014,GS3,GS3,0.
2016-09-29,14:18,0967623294,2015,GS3,GS3,77.313
2016-09-29,14:18,5481113003,2014,GS3,GS3,0.
2016-09-29,14:18,5481113003,2015,GS3,GS3,333.295
2016-09-29,14:18,1743094001,2014,GS3,GS3,0.
2016-09-29,14:18,1743094001,2015,GS3,GS3,38.4321
2016-09-29,14:18,0763085007,2014,GS3,GS3,0.
2016-09-29,14:18,0763085007,2015,GS3,GS3,39.8114
2016-09-29,14:18,7637813012,2014,GS3,GS3,0.
2016-09-29,14:18,3964908006,2014,GS1,GS1,0.
2016-09-29,14:18,3964908006,2015,GS1,GS1,3.74946
2016-09-29,14:18,7292225085,2014,GS1,GS1,0.
2016-09-29,14:18,7292225085,2015,GS1,GS1,2.89883
2016-09-29,14:18,5179141037,2014,GS1,GS1,0.
2016-09-29,14:18,5179141037,2015,GS1,GS1,7.32573
2016-09-29,14:18,5139141044,2014,GS1,GS1,0.
2016-09-29,14:18,5139141044,2015,GS1,GS1,6.63372
2016-09-29,14:18,2469615112,2014,GS1,GS1,0.
2016-09-29,14:18,2469615112,2015,GS1,GS1,0.855373
2016-09-29,14:18,2538115009,2014,GS1,GS1,0.
2016-09-29,14:18,2538115009,2015,GS1,GS1,10.4445
2016-09-29,14:18,4569009029,2014,GS3,GS3,0.
2016-09-29,14:18,4569009029,2015,GS3,GS3,115.029
2016-09-29,14:18,6311008023,2014,GS3,GS3,0.
2016-09-29,14:18,6311008023,2015,GS3,GS3,12.9004
2016-09-29,14:18,2613274009,2014,GS3,GS3,0.
2016-09-29,14:18,9913044013,2014,GS1,GS1,0.
2016-09-29,14:18,9973044011,2014,GS1,GS1,0.
2016-09-29,14:18,9711386014,2014,GS3,GS3,0.
2016-09-29,14:18,9711386014,2015,GS3,GS3,176.422
2016-09-29,14:18,2514102037,2014,GS1,GS1,0.
2016-09-29,14:18,2514102037,2015,GS1,GS1,3.87667
2016-09-29,14:18,4861108003,2014,GS1,GS1,0.
2016-09-29,14:18,4861108003,2015,GS1,GS1,6.55194
2016-09-29,14:18,9687015031,2014,GS3,GS3,0.
2016-09-29,14:18,9667015017,2014,GS1,GS1,0.
2016-09-29,14:18,3966105003,2014,GS3,GS3,0.
2016-09-29,14:18,4006105008,2014,GS3,GS3,0.
2016-09-29,14:18,4026105004,2014,GS1,GS1,0.
2016-09-29,14:18,0866055003,2014,GS1,GS1,0.
2016-09-29,14:18,0866055003,2015,GS1,GS1,19.7675
2016-09-29,14:18,4093102002,2014,GS1,GS1,0.
2016-09-29,14:18,4093102002,2015,GS1,GS1,12.1068
2016-09-29,14:18,8409035005,2014,GS1,GS1,0.
2016-09-29,14:18,8429035001,2014,GS1,GS1,0.
2016-09-29,14:18,0356047008,2014,GS1,GS1,0.
2016-09-29,14:18,0356047008,2015,GS1,GS1,8.62823
2016-09-29,14:18,8997082003,2014,GS1,GS1,0.
2016-09-29,14:18,8997082003,2015,GS1,GS1,0.82395
2016-09-29,14:18,4150420003,2014,GS1,GS1,0.
2016-09-29,14:18,4150420003,2015,GS1,GS1,0.666106
2016-09-29,14:18,4493071019,2014,GS3,GS3,0.
2016-09-29,14:18,4493071019,2015,GS3,GS3,23.0157
2016-09-29,14:18,8310620018,2014,GS1,GS1,0.
2016-09-29,14:18,8310620018,2015,GS1,GS1,0.19254
2016-09-29,14:18,8021207007,2014,GS1,GS1,0.
2016-09-29,14:18,8021207007,2015,GS1,GS1,17.6601
2016-09-29,14:18,7453102001,2014,GS1,GS1,0.
2016-09-29,14:18,7453102001,2015,GS1,GS1,0.271827
2016-09-29,14:18,0445060006,2014,GS3,GS3,0.
2016-09-29,14:18,0445060006,2015,GS3,GS3,1.76422
2016-09-29,14:18,0465060002,2014,GS3,GS3,0.
2016-09-29,14:18,0465060002,2015,GS3,GS3,26.1073
2016-09-29,14:18,0316047006,2014,GS3,GS3,0.
2016-09-29,14:18,0316047006,2015,GS3,GS3,48.9638
2016-09-29,14:18,6707032528,2014,GS1,GS1,0.
2016-09-29,14:18,6707032528,2015,GS1,GS1,0.285657
2016-09-29,14:18,0807032524,2014,GS1,GS1,0.
2016-09-29,14:18,0807032524,2015,GS1,GS1,0.470494
2016-09-29,14:18,0241809003,2014,GS1,GS1,0.
2016-09-29,14:18,0241809003,2015,GS1,GS1,2.92127
2016-09-29,14:18,8937082005,2014,GS1,GS1,0.
2016-09-29,14:18,8937082005,2015,GS1,GS1,0.0514875
2016-09-29,14:18,2640137017,2015,GS1,GS1,10.0569
2016-09-29,14:18,8399073019,2014,GS1,GS1,0.
2016-09-29,14:18,8399073019,2015,GS1,GS1,0.487482
2016-09-29,14:18,7473102007,2014,GS1,GS1,0.
2016-09-29,14:18,7473102007,2015,GS1,GS1,0.510406
2016-09-29,14:18,5469047037,2014,GS3,GS3,0.
2016-09-29,14:18,5469047037,2015,GS3,GS3,53.1601
2016-09-29,14:18,4726061001,2014,GS1,GS1,0.
2016-09-29,14:18,4726061001,2015,GS1,GS1,0.0387035
2016-09-29,14:18,5869833022,2014,GS3,GS3,0.
2016-09-29,14:18,7059024044,2014,GS3,GS3,0.
2016-09-29,14:18,7059024044,2015,GS3,GS3,38.0226
2016-09-29,14:18,7493102003,2014,GS1,GS1,0.
2016-09-29,14:18,7493102003,2015,GS1,GS1,14.928
2016-09-29,14:18,2410621011,2014,GS1,GS1,0.
2016-09-29,14:18,2410621011,2015,GS1,GS1,0.166955
2016-09-29,14:18,6410621015,2014,GS1,GS1,0.
2016-09-29,14:18,6410621015,2015,GS1,GS1,1.61612
2016-09-29,14:18,7197083003,2014,GS1,GS1,0.
2016-09-29,14:18,7197083003,2015,GS1,GS1,0.128372
2016-09-29,14:18,4632825064,2014,GS1,GS1,0.
2016-09-29,14:18,4632825064,2015,GS1,GS1,6.46449
2016-09-29,14:18,4630081000,2014,GS3,GS3,0.
2016-09-29,14:18,4630081000,2015,GS3,GS3,14.1141
2016-09-29,14:18,5830013034,2014,GS1,GS1,0.
2016-09-29,14:18,5830013034,2015,GS1,GS1,6.45909
2016-09-29,14:18,6438042058,2014,GS1,GS1,0.
2016-09-29,14:18,6438042058,2015,GS1,GS1,12.8294
2016-09-29,14:18,0233601020,2014,GS3,GS3,0.
2016-09-29,14:18,8482678006,2014,GS1,GS1,0.
2016-09-29,14:18,8482678006,2015,GS1,GS1,4.97507
2016-09-29,14:18,8179073000,2014,GS1,GS1,0.
2016-09-29,14:18,8179073000,2015,GS1,GS1,0.335075
2016-09-29,14:18,8379073013,2014,GH2,GH2,0.
2016-09-29,14:18,8379073013,2015,GH2,GH2,9.80573
2016-09-29,14:18,6690045004,2014,GS1,GS1,0.
2016-09-29,14:18,0336047002,2014,GS1,GS1,0.
2016-09-29,14:18,0336047002,2015,GS1,GS1,12.774
2016-09-29,14:18,4236012010,2014,GS3,GS3,0.
2016-09-29,14:18,4236012010,2015,GS3,GS3,69.1396
2016-09-29,14:18,8926059009,2014,GS1,GS1,0.
2016-09-29,14:18,8926059009,2015,GS1,GS1,0.
2016-09-29,14:18,4686061007,2014,RS,RS-GRS,0.
2016-09-29,14:18,4686061007,2015,RS,RS-GRS,1.25535
2016-09-29,14:18,0454550004,2014,GS1,GS1,0.
2016-09-29,14:18,0454550004,2015,GS1,GS1,3.97379
2016-09-29,14:18,3246131067,2014,L4L,L4L,0.
2016-09-29,14:18,9679113073,2015,GS3,GS3,3.78469
2016-09-29,14:18,5249039017,2015,GS1,GS1,3.60583
2016-09-29,14:18,6710045002,2014,GS1,GS1,0.
2016-09-29,14:18,6750045013,2014,GS1,GS1,0.
2016-09-29,14:18,6034012001,2014,GS1,GS1,0.
2016-09-29,14:18,6034012001,2015,GS1,GS1,7.35487
2016-09-29,14:18,9875094008,2014,GS1,GS1,0.
2016-09-29,14:18,9875094008,2015,GS1,GS1,4.74623
2016-09-29,14:18,3949108000,2014,GS1,GS1,0.
2016-09-29,14:18,3949108000,2015,GS1,GS1,15.2379
2016-09-29,14:18,9841164019,2014,GS1,GS1,0.
2016-09-29,14:18,9841164019,2015,GS1,GS1,14.549
2016-09-29,14:18,2833019008,2014,GS1,GS1,0.
2016-09-29,14:18,2833019008,2015,GS1,GS1,4.95689
2016-09-29,14:18,9991160009,2014,GS1,GS1,0.
2016-09-29,14:18,9991160009,2015,GS1,GS1,0.597835
2016-09-29,14:18,5946052003,2014,GS1,GS1,0.
2016-09-29,14:18,5946052003,2015,GS1,GS1,15.6157
2016-09-29,14:18,9893161039,2014,GS3,GS3,0.
2016-09-29,14:18,9893161039,2015,GS3,GS3,37.1342
2016-09-29,14:18,5970013056,2014,GS1,GS1,0.
2016-09-29,14:18,5970013056,2015,GS1,GS1,0.50745
2016-09-29,14:18,4911421464,2014,GS1,GS1,0.
2016-09-29,14:18,4911421464,2015,GS1,GS1,24.5637
2016-09-29,14:18,0004577020,2014,GS3,GS3,0.
2016-09-29,14:18,0004577020,2015,GS3,GS3,43.5079
2016-09-29,14:18,3303051017,2014,GS3,GS3,0.
2016-09-29,14:18,3303051017,2015,GS3,GS3,68.7033
2016-09-29,14:18,8737645017,2014,GS3,GS3,0.
2016-09-29,14:18,8737645017,2015,GS3,GS3,16.1284
2016-09-29,14:18,2916080005,2014,GS1,GS1,0.
2016-09-29,14:18,2916080005,2015,GS1,GS1,1.70148
2016-09-29,14:18,9143094007,2014,GS1,GS1,0.
2016-09-29,14:18,9143094007,2015,GS1,GS1,7.60066
2016-09-29,14:18,0389322436,2014,GS1,GS1,0.
2016-09-29,14:18,0389322436,2015,GS1,GS1,14.096
2016-09-29,14:18,3404922026,2014,GS3,GS3,0.
2016-09-29,14:18,3404922026,2015,GS3,GS3,35.9702
2016-09-29,14:18,1958120003,2014,GS1,GS1,0.
2016-09-29,14:18,1958120003,2015,GS1,GS1,0.773808
2016-09-29,14:18,0588394003,2014,GS1,GS1,0.
2016-09-29,14:18,1053274008,2014,GS1,GS1,0.
2016-09-29,14:18,1053274008,2015,GS1,GS1,6.00514
2016-09-29,14:18,1905893022,2014,GS1,GS1,0.
2016-09-29,14:18,1905893022,2015,GS1,GS1,16.3575
2016-09-29,14:18,7655062022,2014,GS1,GS1,0.
2016-09-29,14:18,7655062022,2015,GS1,GS1,1.59792
2016-09-29,14:18,4150422150,2014,GS1,GS1,0.
2016-09-29,14:18,4150422150,2015,GS1,GS1,9.35863
2016-09-29,14:18,8637112048,2014,RS,RS-GRS,0.
2016-09-29,14:18,8637112048,2015,RS,RS-GRS,0.167192
2016-09-29,14:18,5477071010,2014,GS1,GS1,0.
2016-09-29,14:18,5477071010,2015,GS1,GS1,1.29595
2016-09-29,14:18,2710125010,2014,GS3,GS3,0.
2016-09-29,14:18,2710125010,2015,GS3,GS3,54.7229
2016-09-29,14:18,1721034001,2014,GS3,GS3,0.
2016-09-29,14:18,1721034001,2015,GS3,GS3,4.61757
2016-09-29,14:18,0171744004,2014,GS1,GS1,0.
2016-09-29,14:18,0171744004,2015,GS1,GS1,0.0800019
2016-09-29,14:18,8821030002,2014,GS1,GS1,0.
2016-09-29,14:18,8821030002,2015,GS1,GS1,3.97723
2016-09-29,14:18,8935158042,2014,GS3,GS3,0.
2016-09-29,14:18,8935158042,2015,GS3,GS3,13.5867
2016-09-29,14:18,4883820008,2014,GS3,GS3,0.
2016-09-29,14:18,4883820008,2015,GS3,GS3,49.7908
2016-09-29,14:18,5967077000,2014,GS3,GS3,0.
2016-09-29,14:18,5967077000,2015,GS3,GS3,54.5566
2016-09-29,14:18,9282060001,2014,GS1,GS1,0.
2016-09-29,14:18,9282060001,2015,GS1,GS1,7.81785
2016-09-29,14:18,4462078006,2014,GS3,GS3,0.
2016-09-29,14:18,4462078006,2015,GS3,GS3,50.9634
2016-09-29,14:18,4246723039,2014,GS1,GS1,0.
2016-09-29,14:18,4246723039,2015,GS1,GS1,16.5144
2016-09-29,14:18,1504178019,2014,GS1,GS1,0.
2016-09-29,14:18,1504178019,2015,GS1,GS1,1.9272
2016-09-29,14:18,5042030147,2014,GS3,GS3,0.
2016-09-29,14:18,9469000118,2014,GS1,GS1,0.
2016-09-29,14:18,0462087001,2014,GS1,GS1,0.
2016-09-29,14:18,0462087001,2015,GS1,GS1,0.959461
2016-09-29,14:18,9262060005,2014,GS1,GS1,0.
2016-09-29,14:18,9262060005,2015,GS1,GS1,2.33836
2016-09-29,14:18,5118390010,2014,GS3,GS3,0.
2016-09-29,14:18,0044120078,2014,GS1,GS1,0.
2016-09-29,14:18,0044120078,2015,GS1,GS1,17.6495
2016-09-29,14:18,1247038018,2014,GS3,GS3,0.
2016-09-29,14:18,1247038018,2015,GS3,GS3,69.231
2016-09-29,14:18,0536120000,2014,GS1,GS1,0.
2016-09-29,14:18,0536120000,2015,GS1,GS1,1.34158
2016-09-29,14:18,9501005017,2014,RS,RS-EXR,0.
2016-09-29,14:18,9501005017,2015,RS,RS-EXR,3.81012
2016-09-29,14:18,0565094028,2014,GS1,GS1,0.
2016-09-29,14:18,0565094028,2015,GS1,GS1,15.8471
2016-09-29,14:18,2391036009,2014,GS1,GS1,0.
2016-09-29,14:18,2391036009,2015,GS1,GS1,1.66246
2016-09-29,14:18,2411036007,2014,GS3,GS3,0.
2016-09-29,14:18,2411036007,2015,GS3,GS3,47.9116
2016-09-29,14:18,1628001017,2014,RS,RS-GRS,0.
2016-09-29,14:18,1628001017,2015,RS,RS-GRS,0.0900213
2016-09-29,14:18,2942515006,2015,GS3,GS3,4.03347
2016-09-29,14:18,7645094021,2014,GS1,GS1,0.
2016-09-29,14:18,7645094021,2015,GS1,GS1,32.4944
2016-09-29,14:18,5740964019,2015,GS3,GS3,28.2182
2016-09-29,14:18,1582133007,2014,GS1,GS1,0.
2016-09-29,14:18,0972099013,2015,GS1,GS1,6.81206
2016-09-29,14:18,7665094027,2014,GS1,GS1,0.
2016-09-29,14:18,7665094027,2015,GS1,GS1,0.
2016-09-29,14:18,4164132016,2014,RS,RS-GRS,0.
2016-09-29,14:18,0932099011,2015,GS3,GS3,10.0548
2016-09-29,14:18,0992099019,2015,GS1,GS1,6.92288
2016-09-29,14:18,0952099017,2015,RS,RS-GRS,1.75557
2016-09-29,14:18,8625028013,2014,GS1,GS1,0.
2016-09-29,14:18,8625028013,2015,GS1,GS1,3.67026
2016-09-29,14:18,2891478007,2014,GS1,GS1,0.
2016-09-29,14:18,9036041003,2014,GS3,GS3,0.
2016-09-29,14:18,8399140015,2014,GS1,GS1,0.
2016-09-29,14:18,8399140015,2015,GS1,GS1,1.99939
2016-09-29,14:18,8379140019,2014,GS3,GS3,0.
2016-09-29,14:18,2758052034,2014,GS1,Null,0.
2016-09-29,14:18,2758052034,2015,GS1,Null,3.26933
2016-09-29,14:18,1149065002,2014,GS1,GS1,0.
2016-09-29,14:18,1149065002,2015,GS1,GS1,9.40329
2016-09-29,14:18,9661077004,2014,GS3,GS3,0.
2016-09-29,14:18,9661077004,2015,GS3,GS3,19.5717
2016-09-29,14:18,8377132000,2014,GS1,GS1,0.
2016-09-29,14:18,7057127015,2014,GS1,GS1,0.
2016-09-29,14:18,3117033005,2014,GS1,GS1,0.
2016-09-29,14:18,8017203019,2014,GS1,GS1,0.
2016-09-29,14:18,2698135001,2014,GS1,GS1,0.
2016-09-29,14:18,5114107019,2014,GS1,GS1,0.
2016-09-29,14:18,5114107019,2015,GS1,GS1,3.18205
2016-09-29,14:18,9787798000,2014,GS3,GS3,0.
2016-09-29,14:18,6510058050,2014,GS1,Null,0.
2016-09-29,14:18,6510058050,2015,GS1,Null,13.7692
2016-09-29,14:18,0767446319,2014,GS3,GS3,0.
2016-09-29,14:18,0767446319,2015,GS3,GS3,19.9772
2016-09-29,14:18,9618088000,2014,GS1,GS1,0.
2016-09-29,14:18,9618088000,2015,GS1,GS1,7.33998
2016-09-29,14:18,9051050017,2014,GS1,GS1,0.
2016-09-29,14:18,9051050017,2015,GS1,GS1,2.52528
2016-09-29,14:18,5074107006,2014,GS1,GS1,0.
2016-09-29,14:18,5074107006,2015,GS1,GS1,15.0282
2016-09-29,14:18,2398052038,2014,GS1,Null,0.
2016-09-29,14:18,2398052038,2015,GS1,Null,9.91208
2016-09-29,14:18,9402694025,2014,GS3,GS3,0.
2016-09-29,14:18,9402694025,2015,GS3,GS3,62.2959
2016-09-29,14:18,8596131009,2014,GS3,GS3,0.
2016-09-29,14:18,8596131009,2015,GS3,GS3,66.8942
2016-09-29,14:18,7341039000,2014,GS1,GS1,0.
2016-09-29,14:18,4228047045,2014,GS1,GS1,0.
2016-09-29,14:18,4228047045,2015,GS1,GS1,3.43612
2016-09-29,14:18,4242112058,2014,GS1,GS1,0.
2016-09-29,14:18,7802109027,2014,GS3,GS3,0.
2016-09-29,14:18,8702048019,2014,GS1,GS1,0.
2016-09-29,14:18,3025111016,2014,GS1,GS1,0.
2016-09-29,14:18,3025111016,2015,GS1,GS1,0.12004
2016-09-29,14:18,3185111007,2014,GS3,GS3,0.
2016-09-29,14:18,3185111007,2015,GS3,GS3,11.7751
2016-09-29,14:18,2945125004,2014,GS3,GS3,0.
2016-09-29,14:18,2945125004,2015,GS3,GS3,28.5788
2016-09-29,14:18,9840099004,2014,GS3,GS3,0.
2016-09-29,14:18,9840099004,2015,GS3,GS3,151.071
2016-09-29,14:18,4501046004,2014,GS1,GS1,0.
2016-09-29,14:18,4501046004,2015,GS1,GS1,11.2569
2016-09-29,14:18,2778052012,2014,GS1,Null,0.
2016-09-29,14:18,2778052012,2015,GS1,Null,8.56371
2016-09-29,14:18,4806124027,2014,GS1,GS1,0.
2016-09-29,14:18,4806124027,2015,GS1,GS1,0.127223
2016-09-29,14:18,0970000027,2014,GS1,GS1,0.
2016-09-29,14:18,0970000027,2015,GS1,GS1,14.1392
2016-09-29,14:18,9967076016,2014,GS3,GS3,0.
2016-09-29,14:18,9619110001,2014,GS3,GS3,0.
2016-09-29,14:18,9619110001,2015,GS3,GS3,75.5344
2016-09-29,14:18,6917546015,2014,GS1,GS1,0.
2016-09-29,14:18,6917546015,2015,GS1,GS1,5.50018
2016-09-29,14:18,9861601004,2014,GS1,GS1,0.
2016-09-29,14:18,9861601004,2015,GS1,GS1,18.5095
2016-09-29,14:18,4404055012,2014,GS3,GS3,0.
2016-09-29,14:18,4404055012,2015,GS3,GS3,189.097
2016-09-29,14:18,5643056012,2014,OP3,GS3,0.
2016-09-29,14:18,5643056012,2015,OP3,GS3,0.
2016-09-29,14:18,6334079002,2014,GS1,GS1,0.
2016-09-29,14:18,6334079002,2015,GS1,GS1,8.15917
2016-09-29,14:18,8664118001,2014,GS3,GS3,0.
2016-09-29,14:18,8664118001,2015,GS3,GS3,29.984
2016-09-29,14:18,8684118007,2014,GS1,GS1,0.
2016-09-29,14:18,8684118007,2015,GS1,GS1,0.
2016-09-29,14:18,6321096008,2014,GS3,GS3,0.
2016-09-29,14:18,6321096008,2015,GS3,GS3,23.0984
2016-09-29,14:18,7518040024,2014,GS3,GS3,0.
2016-09-29,14:18,7518040024,2015,GS3,GS3,98.7634
2016-09-29,14:18,0534078003,2014,RS,RS-GRS,0.
2016-09-29,14:18,0534078003,2015,RS,RS-GRS,3.33948
2016-09-29,14:18,0313256049,2014,GS1,GS1,0.
2016-09-29,14:18,0313256049,2015,GS1,GS1,0.
2016-09-29,14:18,2528082002,2014,GS1,GS1,0.
2016-09-29,14:18,2528082002,2015,GS1,GS1,0.961874
2016-09-29,14:18,8822049023,2014,GS1,GS1,0.
2016-09-29,14:18,8822049023,2015,GS1,GS1,3.29443
2016-09-29,14:18,6341055058,2014,GS1,GS1,0.
2016-09-29,14:18,6341055058,2015,GS1,GS1,11.5642
2016-09-29,14:18,5125018023,2014,GS1,GS1,0.
2016-09-29,14:18,5125018023,2015,GS1,GS1,3.12936
2016-09-29,14:18,7578040004,2014,L4L,L4L,0.
2016-09-29,14:18,7578040004,2015,L4L,L4L,0.
2016-09-29,14:18,8392426003,2014,GS1,GS1,0.
2016-09-29,14:18,8392426003,2015,GS1,GS1,3.01146
2016-09-29,14:18,0360937006,2014,GS3,GS3,0.
2016-09-29,14:18,0360937006,2015,GS3,GS3,34.2917
2016-09-29,14:18,0443139026,2014,GS1,GS1,0.
2016-09-29,14:18,0443139026,2015,GS1,GS1,1.2452
2016-09-29,14:18,7614080006,2014,GS1,GS1,0.
2016-09-29,14:18,7614080006,2015,GS1,GS1,2.33316
2016-09-29,14:18,1549090012,2014,LP5,LP5,0.
2016-09-29,14:18,1549090012,2015,LP5,LP5,8572.56
2016-09-29,14:18,1785303005,2014,GS1,GS1,0.
2016-09-29,14:18,1785303005,2015,GS1,GS1,8.51599
2016-09-29,14:18,4933044005,2015,GS3,GS3,14.3811
2016-09-29,14:18,6402054019,2014,GS1,GS1,0.
2016-09-29,14:18,6402054019,2015,GS1,GS1,5.86115
2016-09-29,14:18,8408023001,2014,GS3,GS3,0.
2016-09-29,14:18,6651021015,2014,RS,RS-EXR,0.
2016-09-29,14:18,7311017014,2014,GS1,GS1,0.
2016-09-29,14:18,2605058000,2014,GS1,GS1,0.
2016-09-29,14:18,2605058000,2015,GS1,GS1,11.0583
2016-09-29,14:18,7311505000,2014,GS3,GS3,0.
2016-09-29,14:18,7311505000,2015,GS3,GS3,0.779801
2016-09-29,14:18,6845103046,2014,GS1,GS1,0.
2016-09-29,14:18,6029112003,2014,GS3,GS3,0.
2016-09-29,14:18,5970129013,2015,GS3,GS3,14.7354
2016-09-29,14:18,1449822021,2015,GS1,GS1,0.332374
2016-09-29,14:18,3026061006,2015,GS3,GS3,45.2399
2016-09-29,14:18,2220079007,2015,GS3,GS3,9.29978
2016-09-29,14:18,0580061007,2015,GS3,GS3,10.6347
2016-09-29,14:18,4928089001,2014,GS3,GS3,0.
2016-09-29,14:18,7461082054,2015,GS1,GS1,7.05979
2016-09-29,14:18,6956071011,2015,GS3,GS3,72.1045
2016-09-29,14:18,8686125028,2015,GS3,GS3,10.9983
2016-09-29,14:18,8666125031,2015,GS3,GS3,23.6612
2016-09-29,14:18,4611096018,2015,GS3,GS3,225.482
2016-09-29,14:18,2377097000,2015,GS3,GS3,42.1691
2016-09-29,14:18,1060055004,2015,GS1,GS1,5.27023
2016-09-29,14:18,4080112021,2015,GS1,GS1,7.96263
