3605056600,2015,2,SD1,17.0298
3610058000,2014,2,SD2,0.
3610133001,2014,2,SD3,0.
3610135001,2014,2,SD1,0.
3611121604,2014,2,SD1,0.
3611121604,2015,2,SD1,12.3754
3612049100,2014,2,SD3,0.
3612049100,2015,2,SD3,71.5827
3612067000,2014,2,SD2,0.
3613022000,2016,6,TH2,0.
3613023000,2014,2,SD1,0.
3613023000,2015,2,SD1,10.824
3613023000,2016,2,SD1,0.
3613024000,2014,2,SD1,0.
3613024000,2015,2,SD1,19.8801
3613024000,2016,2,SD1,0.
3613201000,2016,6,TH2,0.
3613201100,2016,6,TH2,0.
3613201200,2016,6,TH2,0.
3613201300,2016,6,TH1,0.
3613201400,2016,6,TH2,0.
3613201500,2016,6,TH2,0.
3613201600,2016,6,TH2,0.
3613201700,2016,6,TH1,0.
3613201800,2016,6,TH2,0.
3613201900,2016,6,TH2,0.
3613202100,2016,6,TH2,0.
3613202200,2016,6,TH2,0.
3613202300,2016,6,TH2,0.
3613202400,2016,6,TH2,0.
3613202500,2016,6,TH2,0.
3614004800,2014,2,SD2,0.
3614004800,2015,2,SD2,26.9518
3614019001,2014,2,SD1,0.
3614097000,2014,2,SD3,0.
3614153101,2014,2,SD2,0.
3614153101,2015,2,SD2,64.511
3614153101,2016,2,SD2,0.
3615036000,2014,2,SD2,0.
3616023000,2016,2,SD2,0.
3617111500,2016,2,SD1,0.
3618062000,2014,2,SD1,0.
3636033001,2015,2,SD1,99.3643
3636033001,2016,2,SD1,0.
3636084002,2014,2,SD1,0.
3636084002,2015,2,SD1,14.7567
3636084002,2016,2,SD1,0.
3636084202,2014,2,SD1,0.
3636084202,2015,2,SD1,19.2306
3636084202,2016,2,SD1,0.
3637063001,2015,2,SD1,76.4174
3637082000,2014,2,SD2,0.
3638051000,2014,2,SD3,0.
3638053000,2014,2,SD2,0.
3638053000,2015,2,SD2,39.2911
3638053000,2016,2,SD2,0.
5120006000,2014,2,LGP,0.
5120019000,2014,2,LGP,0.
5121900500,2015,3,LGP,0.
5121900500,2016,3,LGP,0.
5607344001,2016,2,SD2,0.
5607411801,2014,2,SD3,0.
5607411801,2015,2,SD3,114.301
5607411801,2016,2,SD3,0.
5609061901,2014,2,SD1,0.
5609061901,2016,2,SD1,0.
5615012300,2014,2,SD3,0.
5615028600,2016,2,SD1,0.
5615029100,2016,2,SD1,0.
5615029800,2016,2,SD1,0.
5616018800,2014,2,SD3,0.
5616019800,2014,2,SD3,0.
5616019800,2015,2,SD3,99.1478
5616019800,2016,2,SD3,0.
5617095603,2014,2,ND2,0.
5617095603,2015,2,ND2,6.1336
5617095603,2016,2,ND2,0.
5617260000,2016,2,SD2,0.
5620029205,2014,2,SD1,0.
5621048502,2016,2,ND2,0.
5622054000,2016,2,SD2,0.
5622054100,2016,2,SD2,0.
5624028003,2014,2,SD1,0.
5624028003,2015,2,SD1,19.6636
5624028003,2016,2,SD1,0.
5624039502,2014,2,SD1,0.
5624039502,2015,2,SD1,16.8133
5625016000,2014,2,SD2,0.
5625016000,2015,2,SD2,42.2858
5625016000,2016,2,SD2,0.
5625016500,2014,2,SD2,0.
5625016500,2015,2,SD2,32.3998
5625016500,2016,2,SD2,0.
5625053703,2014,2,SD2,0.
5625053703,2015,2,SD2,51.3779
5625053703,2016,2,SD2,0.
5625056502,2014,2,SD2,0.
5627057000,2014,2,SD2,0.
5627057000,2015,2,SD2,39.688
5627057000,2016,2,SD2,0.
5629029404,2014,2,SD1,0.
5629029404,2015,2,SD1,7.50464
5629052001,2014,2,SD3,0.
5629052001,2015,2,SD3,207.171
5629052001,2016,2,SD3,0.
5629053000,2014,2,SD3,0.
5629053000,2015,2,SD3,61.4803
5629053200,2014,2,SD2,0.
5629053200,2015,2,SD2,25.3282
5629054000,2014,2,SD2,0.
5629054000,2015,2,SD2,34.6368
5629054100,2014,2,SD1,0.
5629054100,2015,2,SD1,20.3491
5629056500,2014,2,SD2,0.
5634012501,2014,2,SD1,0.
5634012501,2015,2,SD1,0.61336
5634013201,2014,2,ND3,0.
5634013201,2015,2,ND3,1.73184
5634015101,2014,2,ND3,0.
5634015101,2015,2,ND3,2.77816
5634016001,2014,2,SD1,0.
5634016001,2015,2,SD1,0.902
5634088502,2014,2,SD1,0.
5634088502,2015,2,SD1,2.8864
5634089200,2014,2,SD1,0.
5634089200,2015,2,SD1,12.2672
5634089502,2014,2,SD1,0.
5634089502,2015,2,SD1,1.55144
5635016900,2014,2,SD3,0.
5635016900,2015,2,SD3,100.014
5635016900,2016,2,SD3,0.
5635017502,2014,2,SD2,0.
5635020001,2014,2,SD3,0.
5637010501,2014,2,SD1,0.
5637010701,2014,2,SD1,0.
5637010801,2014,2,SD2,0.
5637011005,2014,2,SD2,0.
5637011504,2014,2,SD1,0.
5637012006,2014,2,SD3,0.
5637013101,2014,2,SD1,0.
5637014101,2014,2,SD2,0.
5653039701,2014,2,SD3,0.
5653039701,2015,2,SD3,77.4998
5653039701,2016,2,SD3,0.
5661175001,2016,2,SD3,0.
5662039800,2014,2,SD1,0.
5662039800,2015,2,SD1,12.4476
5662039800,2016,2,SD1,0.
5662068501,2014,2,SD3,0.
5662085501,2016,2,SD3,0.
5664018000,2016,2,SD1,0.
5664018100,2016,2,SD1,0.
5665058600,2015,2,SD3,92.3648
5665058600,2016,2,SD3,0.
5665058700,2015,2,SD3,84.8602
5665058700,2016,2,SD3,0.
5665058800,2015,2,ND2,3.03072
5665058800,2016,2,ND2,0.
5667062200,2014,2,ND3,0.
5667062200,2015,2,ND3,3.39152
5667062200,2016,2,ND3,0.
5673158506,2014,2,SD1,0.
5673158506,2015,2,SD1,4.40176
5673201003,2014,2,SD2,0.
5675282003,2015,2,SD1,19.8079
5675282003,2016,2,SD1,0.
5684068001,2016,2,SD2,0.
5684084008,2014,2,SD1,0.
5684084008,2015,2,SD1,15.6587
5684084008,2016,2,SD1,0.
5684088002,2014,2,SD3,0.
5684126503,2014,2,SD2,0.
5684126503,2015,2,SD2,40.9147
5684126503,2016,2,SD2,0.
7121227000,2014,2,LGP,0.
7632012500,2015,2,SD2,25.8694
7632015500,2015,2,SD2,25.0395
7632060001,2014,2,SD3,0.
7632071505,2014,2,SD2,0.
7632093502,2014,2,SD2,0.
7632093502,2015,2,SD2,57.728
7632093502,2016,2,SD2,0.
7632105001,2015,2,SD2,37.2346
7632105501,2015,2,ND3,3.10288
7632106101,2015,2,SD1,4.6904
7632106200,2015,2,SD1,12.3754
7632106601,2015,2,ND3,3.49976
7632107101,2015,2,ND3,3.93272
7632107200,2015,2,ND3,3.31936
7632107300,2015,2,ND3,2.30912
7632107400,2015,2,ND3,4.54608
7632107501,2015,2,ND3,3.53584
7632107600,2015,2,ND3,3.89664
7632107700,2015,2,ND3,1.804
7632108201,2015,2,ND3,0.97416
7632108300,2015,2,ND3,2.3452
7632108501,2015,2,SD1,3.35544
7634019001,2015,2,ND3,0.
7634019501,2015,2,SD1,5.73672
7634033302,2015,2,SD1,7.72112
7634033701,2015,2,SD1,13.963
7634051200,2015,2,SD3,78.7987
7635034200,2015,2,SD1,7.17992
7635034400,2015,2,SD1,6.92736
7635057600,2015,2,SD2,49.3574
7636021001,2014,2,SD1,0.
7636021200,2014,2,SD1,0.
7636021500,2014,2,SD1,0.
7636021600,2014,2,SD1,0.
7636042001,2014,2,SD2,0.
7637074300,2014,2,ND1,0.
7637074300,2015,2,ND1,4.51
7637074300,2016,2,ND1,0.
7641105009,2014,2,SD2,0.
7642104501,2014,2,SD3,0.
7642139700,2015,2,SD2,56.5734
7642985003,2015,2,SD3,173.4
7645248600,2014,2,SD1,0.
7647020004,2015,2,SD2,64.944
7647043506,2014,2,SD1,0.
7647043506,2015,2,SD1,11.1487
7647043506,2016,2,SD1,0.
7647043605,2014,2,SD1,0.
7647043605,2015,2,SD1,13.8908
7647043605,2016,2,SD1,0.
7647043706,2014,2,SD1,0.
7647043706,2015,2,SD1,18.2204
7647043706,2016,2,SD1,0.
7647047601,2016,2,SD1,0.
7647047700,2016,2,SD2,0.
7647090100,2014,2,SD3,0.
7647090201,2014,2,SD2,0.
7648042200,2014,2,SD2,0.
7648042200,2015,2,SD2,42.0693
7648042200,2016,2,SD2,0.
7648048500,2015,2,SD2,32.905
7648049001,2015,2,SD3,67.9747
7648076600,2015,2,ND3,0.
7648111004,2014,2,SD3,0.
7648125203,2014,2,SD2,0.
7648125203,2015,2,SD2,11.7982
7648125203,2016,2,SD2,0.
7648143500,2014,2,SD2,0.
7648143500,2016,2,SD2,0.
7648143600,2014,2,SD3,0.
7648143600,2016,2,SD3,0.
7688107200,2014,2,SD3,0.
7689074304,2014,2,SD1,0.
7689074304,2015,2,SD1,19.844
7689128001,2014,2,SD1,0.
7690092500,2016,2,ND1,0.
7690093200,2016,2,SD3,0.
7690158400,2014,2,SD2,0.
7690158400,2015,2,SD2,20.4213
7690158400,2016,2,SD2,0.
8335234004,2016,2,ND1,0.
8642038000,2014,2,SD2,0.
8642038000,2015,2,SD2,30.4876
8642038000,2016,2,SD2,0.
8642039000,2014,2,SD1,0.
8642043000,2014,2,ND3,0.
8643064000,2014,2,SD2,0.
8643064000,2015,2,SD2,24.2458
8643064000,2016,2,SD2,0.
8643081500,2014,2,ND3,0.
8643081500,2015,2,ND3,6.38616
8643103000,2014,2,SD3,0.
8645029600,2014,2,SD2,0.
8645029600,2015,2,SD2,41.5642
8645029600,2016,2,SD2,0.
8646030301,2014,2,SD3,0.
8646030301,2015,2,SD3,87.025
8646030301,2016,2,SD3,0.
8647034100,2014,2,SD2,0.
8647034100,2015,2,SD2,40.6982
8647034100,2016,2,SD2,0.
8647051001,2014,2,SD3,0.
8647051001,2015,2,SD3,64.944
8647051001,2016,2,SD3,0.
8647183000,2014,2,SD3,0.
8647184000,2014,2,ND3,0.
8647187000,2014,2,SD2,0.
8648083000,2014,2,SD2,0.
8651084004,2015,2,SD3,204.574
8652086000,2014,2,SD2,0.
8655067000,2014,2,SD3,0.
8656088000,2014,2,SD1,0.
8656134001,2014,2,SD2,0.
8656134001,2015,2,SD2,26.9878
8656134001,2016,2,SD2,0.
8656135001,2014,2,SD3,0.
8656135001,2015,2,SD3,70.1395
8656135001,2016,2,SD3,0.
8656137001,2014,2,SD2,0.
8656137001,2015,2,SD2,29.0083
8656137001,2016,2,SD2,0.
8656138001,2014,2,SD1,0.
8656138001,2015,2,SD1,17.9678
8656138001,2016,2,SD1,0.
8656140000,2016,2,SD3,0.
8656156000,2014,2,SD3,0.
8657050304,2015,2,SD1,15.5866
8658005000,2014,2,SD3,0.
8658024000,2014,2,SD2,0.
8658024000,2015,2,SD2,62.7431
8658024000,2016,2,SD2,0.
8659072100,2016,2,SD1,0.
8659112501,2014,2,SD1,0.
8659112501,2015,2,SD1,8.118
8661065800,2014,2,SD3,0.
8661065800,2015,2,SD3,120.363
8661065901,2016,2,SD3,0.
8662057200,2014,2,SD2,0.
8662057200,2015,2,SD2,36.3686
8662057400,2016,2,SD3,0.
8662057700,2015,2,SD1,14.3238
8663002801,2014,2,SD1,0.
8663014702,2014,2,SD1,0.
8663047000,2014,2,SD3,0.
8664081000,2014,2,SD3,0.
8665046200,2014,2,ND3,0.
8665046200,2015,2,ND3,10.5354
8665046200,2016,2,ND3,0.
8665064002,2014,2,SD2,0.
8665091002,2014,2,SD3,0.
8665091002,2015,2,SD3,199.162
8665091002,2016,2,SD3,0.
8670100501,2014,2,SD1,0.
8670109004,2014,2,SD1,0.
8671042000,2014,2,SD3,0.
8671077001,2014,2,SD1,0.
8672045000,2015,1,RNH,1.712
8681067201,2014,2,SD2,0.
8681067301,2014,2,SD2,0.
8681067401,2014,2,SD3,0.
8681067501,2014,2,SD2,0.
8681068301,2014,2,SD2,0.
8681068401,2014,2,SD2,0.
8681068501,2014,2,SD2,0.
8681069201,2014,2,SD1,0.
8681069301,2014,2,SD2,0.
8681069401,2014,2,SD2,0.
8681069501,2014,2,SD2,0.
8681119000,2014,2,SD3,0.
8682012000,2014,2,SD1,0.
8682013000,2014,2,SD1,0.
8682029001,2014,2,SD2,0.
8682029001,2015,2,SD2,32.905
8682029100,2014,2,SD2,0.
8682029100,2015,2,SD2,24.4262
8682030000,2014,2,SD3,0.
8682030000,2015,2,SD3,78.7987
8682030000,2016,2,SD3,0.
8682030500,2014,2,SD1,0.
8682030500,2015,2,SD1,17.5349
8682030500,2016,2,SD1,0.
8682095002,2016,2,SD1,0.
8682126004,2014,2,SD2,0.
8683037700,2014,2,SD2,0.
8683076101,2014,2,SD1,0.
8684033000,2015,2,SD2,23.1273
8684033000,2016,2,SD2,0.
8684034704,2015,2,SD3,71.0054
8684034704,2016,2,SD3,0.
8684051100,2014,2,SD3,0.
8684051100,2015,2,SD3,74.1805
8684051100,2016,2,SD3,0.
8496164000,2015,1,RHT,0.
8423173004,2015,1,RHT,0.
8418112002,2015,1,RHT,0.
8408091005,2015,1,RHT,0.
8302258000,2015,1,RHT,0.
8237068001,2015,1,RHT,0.
7349143001,2015,1,RHT,0.
7337203000,2015,1,RHT,0.
7243205001,2015,1,RHT,0.
7237124501,2015,1,RHT,0.
7145185000,2015,1,RHT,0.
5848028001,2015,1,RHT,0.
5834179002,2015,1,RHT,0.
5828032009,2015,1,RHT,0.
5826010000,2015,1,RHT,0.
5820027000,2015,1,RHT,0.
5804225010,2015,1,RHT,0.
5749079000,2015,1,RHT,0.
5722175000,2015,1,RHT,0.
5157377001,2015,1,RHT,0.
5157347004,2015,1,RHT,0.
3866145000,2015,1,RHT,0.
3864108000,2015,1,RHT,0.
3820115000,2015,1,RHT,0.
3764021000,2015,1,RHT,0.
3762094003,2015,1,RHT,0.
3344039000,2015,1,RHT,0.
3035160000,2015,1,RHT,0.
1467055000,2015,1,RHT,0.
1372020000,2015,1,RHT,0.
1367144000,2015,1,RHT,0.
1268035003,2015,1,RHT,0.
1252129002,2015,1,RHT,0.
1250193000,2015,1,RHT,0.
1187060000,2015,1,RHT,0.
1186111000,2015,1,RHT,0.
1180021000,2015,1,RHT,0.
1172170000,2015,1,RHT,0.
1154242000,2015,1,RHT,0.
1145037000,2015,1,RHT,0.
7140121001,2015,6,TN1,0.
5865091000,2015,6,TN1,0.
8486022000,2015,6,TN2,0.
7151055000,2015,6,TN2,0.
8225241000,2015,6,TH1,0.
8273153000,2015,2,ND1,1.08096
8269159000,2015,2,ND1,1.08096
8269153000,2015,2,ND1,1.08096
8269143000,2015,2,ND1,1.08096
8269127000,2015,2,ND1,1.08096
8269119000,2015,2,ND1,1.08096
8254238001,2015,2,ND1,1.08096
8254228001,2015,2,ND1,1.08096
8229035200,2015,2,ND1,1.08096
7635026800,2015,2,ND1,1.08096
7440050000,2015,2,ND1,1.08096
7362370001,2015,2,ND1,1.08096
7362257601,2015,2,ND1,1.08096
7362006500,2015,2,ND1,1.08096
7230007500,2015,2,ND1,1.08096
7229095000,2015,2,ND1,1.08096
7229065501,2015,2,ND1,1.08096
5874010001,2015,2,ND1,1.08096
5863185000,2015,2,ND1,1.08096
5817296001,2015,2,ND1,1.08096
5778202002,2015,2,ND1,1.08096
5778200002,2015,2,ND1,1.08096
5778116002,2015,2,ND1,1.08096
5778082002,2015,2,ND1,1.08096
5775255001,2015,2,ND1,1.08096
5775234001,2015,2,ND1,1.08096
5775137001,2015,2,ND1,1.08096
5775114001,2015,2,ND1,1.08096
5775113001,2015,2,ND1,1.08096
5774163002,2015,2,ND1,1.08096
5609061201,2015,2,ND1,1.08096
5422083000,2015,2,ND1,1.08096
5068265300,2015,2,ND1,1.08096
5037031000,2015,2,ND1,1.08096
5037005100,2015,2,ND1,1.08096
5036370500,2015,2,ND1,1.08096
5035053100,2015,2,ND1,1.08096
5035043100,2015,2,ND1,1.08096
5035040100,2015,2,ND1,1.08096
5035033100,2015,2,ND1,1.08096
5015081500,2015,2,ND1,1.08096
5015052000,2015,2,ND1,1.08096
5015050000,2015,2,ND1,1.08096
5015048000,2015,2,ND1,1.08096
5015046000,2015,2,ND1,1.08096
5015044000,2015,2,ND1,1.08096
5015042000,2015,2,ND1,1.08096
5013003000,2015,2,ND1,1.08096
3619102000,2015,2,ND1,1.08096
3619101000,2015,2,ND1,1.08096
3619100000,2015,2,ND1,1.08096
3619098000,2015,2,ND1,1.08096
3619097000,2015,2,ND1,1.08096
3619096000,2015,2,ND1,1.08096
3619095000,2015,2,ND1,1.08096
3619094000,2015,2,ND1,1.08096
3619091000,2015,2,ND1,1.08096
3619090000,2015,2,ND1,1.08096
3619087000,2015,2,ND1,1.08096
3619086000,2015,2,ND1,1.08096
3619084000,2015,2,ND1,1.08096
3619083000,2015,2,ND1,1.08096
3401265000,2015,2,ND1,1.08096
3401261000,2015,2,ND1,1.08096
3401248000,2015,2,ND1,1.08096
3401233000,2015,2,ND1,1.08096
3401216003,2015,2,ND1,1.08096
3401183000,2015,2,ND1,1.08096
3401175000,2015,2,ND1,1.08096
3401167000,2015,2,ND1,1.08096
3401163000,2015,2,ND1,1.08096
3401156000,2015,2,ND1,1.08096
1642005000,2015,2,ND1,1.08096
1485283000,2015,2,ND1,1.08096
1485185000,2015,2,ND1,1.08096
1484149000,2015,2,ND1,1.08096
1484011000,2015,2,ND1,1.08096
1481126000,2015,2,ND1,1.08096
1480213000,2015,2,ND1,1.08096
1480038000,2015,2,ND1,1.08096
1480020000,2015,2,ND1,1.08096
1479223000,2015,2,ND1,1.08096
1479157000,2015,2,ND1,1.08096
1479148000,2015,2,ND1,1.08096
1479093000,2015,2,ND1,1.08096
1479076000,2015,2,ND1,1.08096
1479064000,2015,2,ND1,1.08096
1479021000,2015,2,ND1,1.08096
1479009000,2015,2,ND1,1.08096
1477190000,2015,2,ND1,1.08096
1477182000,2015,2,ND1,1.08096
1477174000,2015,2,ND1,1.08096
1477171000,2015,2,ND1,1.08096
1477146000,2015,2,ND1,1.08096
1477111000,2015,2,ND1,1.08096
1477091000,2015,2,ND1,1.08096
1477067000,2015,2,ND1,1.08096
1477032000,2015,2,ND1,1.08096
1477022000,2015,2,ND1,1.08096
1477004000,2015,2,ND1,1.08096
1475288000,2015,2,ND1,1.08096
1474239000,2015,2,ND1,1.08096
1474169000,2015,2,ND1,1.08096
1474130000,2015,2,ND1,1.08096
1474031000,2015,2,ND1,1.08096
1474007000,2015,2,ND1,1.08096
1473154000,2015,2,ND1,1.08096
1473126000,2015,2,ND1,1.08096
1473107000,2015,2,ND1,1.08096
1473055000,2015,2,ND1,1.08096
1473028000,2015,2,ND1,1.08096
1473017000,2015,2,ND1,1.08096
1472190000,2015,2,ND1,1.08096
1472005000,2015,2,ND1,1.08096
1471200000,2015,2,ND1,1.08096
1471196500,2015,2,ND1,1.08096
1471186000,2015,2,ND1,1.08096
1471159000,2015,2,ND1,1.08096
1471099000,2015,2,ND1,1.08096
1471084500,2015,2,ND1,1.08096
1471065000,2015,2,ND1,1.08096
1471047000,2015,2,ND1,1.08096
1471040000,2015,2,ND1,1.08096
1471019000,2015,2,ND1,1.08096
1470110000,2015,2,ND1,1.08096
1470099000,2015,2,ND1,1.08096
1470021000,2015,2,ND1,1.08096
1470007000,2015,2,ND1,1.08096
1469210000,2015,2,ND1,1.08096
1469186000,2015,2,ND1,1.08096
1469159000,2015,2,ND1,1.08096
1469104000,2015,2,ND1,1.08096
1469036000,2015,2,ND1,1.08096
1468065000,2015,2,ND1,1.08096
1468004000,2015,2,ND1,1.08096
1467200000,2015,2,ND1,1.08096
1467116000,2015,2,ND1,1.08096
1467096000,2015,2,ND1,1.08096
1467004000,2015,2,ND1,1.08096
1465231000,2015,2,ND1,1.08096
1461053000,2015,2,ND1,1.08096
1461025000,2015,2,ND1,1.08096
1460284000,2015,2,ND1,1.08096
1459408500,2015,2,ND1,1.08096
1459310000,2015,2,ND1,1.08096
1459303500,2015,2,ND1,1.08096
1459290000,2015,2,ND1,1.08096
1458218000,2015,2,ND1,1.08096
1449235000,2015,2,ND1,1.08096
1449195000,2015,2,ND1,1.08096
1449147000,2015,2,ND1,1.08096
1448225500,2015,2,ND1,1.08096
1448020000,2015,2,ND1,1.08096
1422193000,2015,2,ND1,1.08096
1421204000,2015,2,ND1,1.08096
1413177503,2015,2,ND1,1.08096
1409150000,2015,2,ND1,1.08096
1409147001,2015,2,ND1,1.08096
1386219000,2015,2,ND1,1.08096
1385116000,2015,2,ND1,1.08096
1385033000,2015,2,ND1,1.08096
1383019000,2015,2,ND1,1.08096
1381132000,2015,2,ND1,1.08096
1381099000,2015,2,ND1,1.08096
1381039000,2015,2,ND1,1.08096
1381027000,2015,2,ND1,1.08096
1380142000,2015,2,ND1,1.08096
1380081000,2015,2,ND1,1.08096
1380009000,2015,2,ND1,1.08096
1380004000,2015,2,ND1,1.08096
1370055000,2015,2,ND1,1.08096
1368033000,2015,2,ND1,1.08096
1367133000,2015,2,ND1,1.08096
1367083000,2015,2,ND1,1.08096
1367037000,2015,2,ND1,1.08096
1366168000,2015,2,ND1,1.08096
1366141000,2015,2,ND1,1.08096
1366052000,2015,2,ND1,1.08096
1365039000,2015,2,ND1,1.08096
1358238000,2015,2,ND1,1.08096
1358213000,2015,2,ND1,1.08096
1358131000,2015,2,ND1,1.08096
1358130000,2015,2,ND1,1.08096
1358113000,2015,2,ND1,1.08096
1358102000,2015,2,ND1,1.08096
1358009000,2015,2,ND1,1.08096
1341060000,2015,2,ND1,1.08096
1341044000,2015,2,ND1,1.08096
1305036000,2015,2,ND1,1.08096
1302103000,2015,2,ND1,1.08096
1275097000,2015,2,ND1,1.08096
1272064500,2015,2,ND1,1.08096
1266175501,2015,2,ND1,1.08096
1259249000,2015,2,ND1,1.08096
1246199000,2015,2,ND1,1.08096
1224252000,2015,2,ND1,1.08096
1224218000,2015,2,ND1,1.08096
1224202000,2015,2,ND1,1.08096
1224116000,2015,2,ND1,1.08096
1224070000,2015,2,ND1,1.08096
1222161000,2015,2,ND1,1.08096
1206260000,2015,2,ND1,1.08096
1107096000,2015,2,ND1,1.08096
8347022000,2015,2,ND2,1.81459
8335232004,2015,2,ND2,1.81459
8314021000,2015,2,ND2,1.81459
8269166000,2015,2,ND2,1.81459
8269138000,2015,2,ND2,1.81459
8254236001,2015,2,ND2,1.81459
8254218001,2015,2,ND2,1.81459
8254077001,2015,2,ND2,1.81459
7409222003,2015,2,ND2,1.81459
7232346000,2015,2,ND2,1.81459
7229199000,2015,2,ND2,1.81459
7226195501,2015,2,ND2,1.81459
5778183002,2015,2,ND2,1.81459
5778117002,2015,2,ND2,1.81459
5778035002,2015,2,ND2,1.81459
5775310001,2015,2,ND2,1.81459
5774235002,2015,2,ND2,1.81459
5774164002,2015,2,ND2,1.81459
5662070501,2015,2,ND2,1.81459
5621048502,2015,2,ND2,1.81459
5147059000,2015,2,ND2,1.81459
5046200100,2015,2,ND2,1.81459
5015109700,2015,2,ND2,1.81459
5013006000,2015,2,ND2,1.81459
3619093000,2015,2,ND2,1.81459
3619092000,2015,2,ND2,1.81459
3619085000,2015,2,ND2,1.81459
3401229000,2015,2,ND2,1.81459
3344040000,2015,2,ND2,1.81459
1485326000,2015,2,ND2,1.81459
1483474000,2015,2,ND2,1.81459
1481184000,2015,2,ND2,1.81459
1477188000,2015,2,ND2,1.81459
1477060000,2015,2,ND2,1.81459
1465218000,2015,2,ND2,1.81459
1465088000,2015,2,ND2,1.81459
1463036000,2015,2,ND2,1.81459
1461149000,2015,2,ND2,1.81459
1461073000,2015,2,ND2,1.81459
1459400500,2015,2,ND2,1.81459
1456003000,2015,2,ND2,1.81459
1404008000,2015,2,ND2,1.81459
1385090000,2015,2,ND2,1.81459
1370063001,2015,2,ND2,1.81459
1305035000,2015,2,ND2,1.81459
1305019007,2015,2,ND2,1.81459
1222106000,2015,2,ND2,1.81459
8423174001,2015,2,ND3,4.2771
8254235001,2015,2,ND3,4.2771
7648076600,2015,2,ND3,4.2771
7634019001,2015,2,ND3,4.2771
7362273701,2015,2,ND3,4.2771
7362233501,2015,2,ND3,4.2771
7362121501,2015,2,ND3,4.2771
7362025501,2015,2,ND3,4.2771
5778229002,2015,2,ND3,4.2771
5778098002,2015,2,ND3,4.2771
5774227002,2015,2,ND3,4.2771
5774219002,2015,2,ND3,4.2771
5774184002,2015,2,ND3,4.2771
5071155002,2015,2,ND3,4.2771
5037018000,2015,2,ND3,4.2771
5035057100,2015,2,ND3,4.2771
5015240000,2015,2,ND3,4.2771
3605017000,2015,2,ND3,4.2771
5850056500,2015,2,SD1,7.28176
5620029205,2015,2,SD1,7.28176
1613086000,2015,2,SD1,7.28176
5629029800,2015,2,SD2,23.7166
5308200000,2015,1,RNH,0.
5309172502,2015,1,RNH,0.
5309179000,2015,1,RNH,0.
5320124002,2015,1,RNH,0.
5320177000,2015,1,RNH,0.
5321240000,2015,1,RNH,0.
5323036003,2015,1,RNH,0.
5329078000,2015,1,RNH,0.
5331164001,2015,1,RNH,0.
5335009000,2015,1,RNH,0.
5335215000,2015,1,RNH,0.
5338002001,2015,1,RNH,0.
5338147000,2015,1,RNH,0.
5348157001,2015,1,RNH,0.
5406072000,2015,1,RNH,0.
5406167000,2015,1,RNH,0.
5414005000,2015,1,RNH,0.
5414148001,2015,1,RNH,0.
5414229000,2015,1,RNH,0.
5415003500,2015,1,RNH,0.
5421121002,2015,1,RNH,0.
5437126002,2015,1,RNH,0.
5446080500,2015,1,RNH,0.
5463030001,2015,1,RNH,0.
5468015000,2015,1,RNH,0.
5486042000,2015,1,RNH,0.
5703181001,2015,1,RNH,0.
5722014002,2015,1,RNH,0.
5724023000,2015,1,RNH,0.
5724034000,2015,1,RNH,0.
5728145002,2015,1,RNH,0.
5728167000,2015,1,RNH,0.
5730216001,2015,1,RNH,0.
5740213001,2015,1,RNH,0.
5741171001,2015,1,RNH,0.
